Datetime,load,temperature,humidity,rain,wind10,wind100,radiation,cloud_cover,Week_day,hour,day_of_week,month,year,day_of_year,is_summer,is_monsoon,is_holiday,load_lag_24,load_lag_48,load_lag_168,load_roll_mean_24,load_roll_mean_168,load_roll_std_24
2025-09-20 13:00:00,17795.08,32.24,51.38,0.0,14.6,22.9,30.71,51.17,1,13,5,9,2025,263,0,0,0,17628.94,17854.72,17586.34,18067.36875,17755.507738095235,937.3830014106939
2025-09-20 14:00:00,18700.34,31.23,50.75,0.0,5.77,12.0,0.0,88.48,1,14,5,9,2025,263,0,0,0,17813.19,18406.4,18289.24,18074.291250000002,17756.75023809524,934.6138423940613
2025-09-20 15:00:00,19913.37,30.17,48.1,0.0,3.94,9.9,0.0,95.68,1,15,5,9,2025,263,0,0,0,18521.42,18759.97,18245.58,18111.255833333333,17759.197261904763,941.3574803949366
2025-09-20 16:00:00,19086.93,29.98,46.91,0.0,5.79,12.15,0.0,98.41,1,16,5,9,2025,263,0,0,0,19143.38,18759.97,19069.89,18169.25375,17769.124583333334,1008.2311342487496
2025-09-20 17:00:00,18802.58,29.48,45.09,0.0,5.57,12.25,0.0,98.57,1,17,5,9,2025,263,0,0,0,19079.47,19215.79,18487.34,18166.901666666665,17769.226011904764,1005.9230119072946
2025-09-20 18:00:00,18999.6,28.65,51.01,0.0,6.64,12.7,0.0,89.85,1,18,5,9,2025,263,0,0,0,18929.31,19062.43,18917.59,18155.364583333332,17771.102440476192,996.5457059438793
2025-09-20 19:00:00,18673.71,27.68,58.04,0.0,6.97,12.84,0.0,100.0,1,19,5,9,2025,263,0,0,0,18782.34,19036.88,18597.03,18158.293333333335,17771.590595238093,999.0193666083529
2025-09-20 20:00:00,18282.86,26.95,62.4,0.0,5.61,10.91,0.0,99.59,1,20,5,9,2025,263,0,0,0,18527.8,18754.65,18187.0,18153.767083333332,17772.047023809522,996.3114886007253
2025-09-20 21:00:00,18635.37,26.22,65.53,0.0,3.63,7.26,0.0,99.08,1,21,5,9,2025,263,0,0,0,18770.62,19164.68,18428.76,18143.56125,17772.61761904762,993.5642018790093
2025-09-20 22:00:00,18695.01,25.85,66.71,0.0,5.1,8.54,0.0,99.96,1,22,5,9,2025,263,0,0,0,18981.5,19237.09,18548.04,18137.92583333333,17773.847440476187,990.2309110460852
2025-09-20 23:00:00,17878.16,25.46,66.99,0.0,5.5,10.02,0.0,100.71,1,23,5,9,2025,263,0,0,0,18155.06,18728.02,17912.24,18125.98875,17774.722261904764,981.3061937268988
2025-09-21 00:00:00,17148.63,25.05,67.42,0.0,4.87,9.67,0.0,100.84,1,0,6,9,2025,264,0,0,0,17591.67,18065.59,17298.79,18114.451250000002,17774.519404761908,982.5765081943836
2025-09-21 01:00:00,16477.68,26.8,61.31,0.0,3.27,7.95,5.01,62.27,1,1,6,9,2025,264,0,0,0,17011.24,17414.88,16734.34,18095.991250000003,17773.625595238096,996.8828287014536
2025-09-21 02:00:00,15825.9,28.67,53.15,0.0,4.17,5.68,137.64,100.24,1,2,6,9,2025,264,0,0,0,16506.43,16997.4,16461.7,18073.759583333336,17772.097857142857,1027.6020568190045
2025-09-21 03:00:00,15714.08,29.89,45.15,0.0,3.36,4.11,342.07,97.45,1,3,6,9,2025,264,0,0,0,16419.1,16666.18,16404.2,18045.404166666664,17768.313333333335,1080.7459516664023
2025-09-21 04:00:00,15705.55,33.52,38.8,0.0,6.57,8.18,602.28,87.1,1,4,6,9,2025,264,0,0,0,16304.08,16696.0,16374.38,18016.028333333332,17764.205476190476,1135.0879731189998
2025-09-21 05:00:00,16057.0,35.77,32.82,0.0,8.84,11.04,796.99,101.11,1,5,6,9,2025,264,0,0,0,16611.87,17049.58,16306.21,17991.08958333333,17760.224345238094,1180.0218254670692
2025-09-21 06:00:00,16680.03,36.79,28.71,0.0,8.47,10.68,758.49,97.41,1,6,6,9,2025,264,0,0,0,17218.92,17497.95,16636.36,17967.969999999998,17758.74095238095,1213.1886155985562
2025-09-21 07:00:00,17479.84,37.85,25.16,0.0,6.67,8.19,857.27,97.7,1,7,6,9,2025,264,0,0,0,18247.71,18578.92,17537.36,17945.51625,17759.00089285714,1232.4882155036767
2025-09-21 08:00:00,17130.52,39.03,25.38,0.0,4.94,6.21,836.05,97.43,1,8,6,9,2025,264,0,0,0,18304.16,17771.66,17694.97,17913.521666666664,17758.658511904763,1234.2678036821417
2025-09-21 09:00:00,16612.93,39.17,24.75,0.0,6.96,8.18,721.75,51.22,1,9,6,9,2025,264,0,0,0,18647.08,18045.36,18564.02,17864.62,17755.298690476193,1241.3472976570788
2025-09-21 10:00:00,16921.78,38.2,24.9,0.0,3.13,4.36,647.41,57.94,1,10,6,9,2025,264,0,0,0,19150.83,18091.16,18887.77,17779.86375,17743.68505952381,1254.9687140873343
2025-09-21 11:00:00,16364.79,36.85,30.55,0.0,11.49,13.3,445.4,73.59,1,11,6,9,2025,264,0,0,0,18828.13,18237.06,18918.66,17686.986666666668,17731.982738095237,1231.3566305633738
2025-09-21 12:00:00,15659.76,32.78,45.44,0.4,17.94,24.2,184.63,101.43,1,12,6,9,2025,264,0,0,0,18442.6,18169.96,18863.28,17584.3475,17716.781130952382,1234.762100671555
2025-09-21 13:00:00,15682.12,32.54,45.06,0.0,12.25,16.86,26.87,99.3,1,13,6,9,2025,264,0,0,0,17795.08,17628.94,18439.41,17468.395833333332,17697.71255952381,1280.4792919941444
2025-09-21 14:00:00,16379.7,30.71,54.55,0.0,12.77,19.6,0.0,95.75,1,14,6,9,2025,264,0,0,0,18700.34,17813.19,18882.45,17380.35583333333,17681.300119047617,1328.7696140446692
2025-09-21 15:00:00,17104.96,30.36,59.76,0.0,10.69,16.96,0.0,99.06,1,15,6,9,2025,264,0,0,0,19913.37,18521.42,19428.79,17283.662500000002,17666.40279761905,1312.879730331628
2025-09-21 16:00:00,17559.72,29.88,67.11,0.0,6.85,11.25,0.0,102.0,1,16,6,9,2025,264,0,0,0,19086.93,19143.38,19303.12,17166.645416666666,17652.570476190474,1187.4701714552168
2025-09-21 17:00:00,17798.28,29.45,67.95,0.0,2.42,3.57,0.0,98.26,1,17,6,9,2025,264,0,0,0,18802.58,19079.47,18773.82,17103.01166666667,17642.193095238094,1119.0406806519695
2025-09-21 18:00:00,17835.56,29.31,67.88,0.0,4.69,9.22,0.0,100.34,1,18,6,9,2025,264,0,0,0,18999.6,18929.31,18555.5,17061.165833333333,17636.38630952381,1070.4455959449451
2025-09-21 19:00:00,17475.58,29.05,63.4,0.0,6.19,12.55,0.0,101.26,1,19,6,9,2025,264,0,0,0,18673.71,18782.34,18168.9,17012.664166666666,17632.10095238095,1003.0461913589321
2025-09-21 20:00:00,17108.16,28.22,59.84,0.0,7.19,13.75,0.0,101.48,1,20,6,9,2025,264,0,0,0,18282.86,18527.8,17681.13,16962.742083333334,17627.97404761905,944.9118405761798
2025-09-21 21:00:00,17323.29,28.02,60.9,0.0,5.92,11.66,0.0,86.77,1,21,6,9,2025,264,0,0,0,18635.37,18770.62,18021.93,16913.796250000003,17624.563511904762,903.0547500078717
2025-09-21 22:00:00,17260.45,27.42,63.21,0.0,4.79,10.64,0.0,97.0,1,22,6,9,2025,264,0,0,0,18695.01,18981.5,18254.1,16859.12625,17620.404940476194,831.1547445460052
2025-09-21 23:00:00,16799.31,26.8,65.71,0.0,5.81,11.67,0.0,99.62,1,23,6,9,2025,264,0,0,0,17878.16,18155.06,17681.13,16799.352916666667,17614.490357142855,739.9665677378474
2025-09-22 00:00:00,16149.66,26.51,65.49,0.0,4.58,11.17,0.0,69.19,0,0,0,9,2025,265,0,0,0,17148.63,17591.67,17503.27,16754.400833333333,17609.24142857143,703.4492879095715
2025-09-22 01:00:00,15675.73,27.19,62.29,0.0,7.73,13.88,6.02,99.24,0,1,0,9,2025,265,0,0,0,16477.68,17011.24,16743.93,16712.77708333333,17601.18422619048,708.6439799487051
2025-09-22 02:00:00,15269.97,28.9,54.68,0.0,6.22,8.31,132.7,100.29,0,2,0,9,2025,265,0,0,0,15825.9,16506.43,16161.38,16679.3625,17594.82589285714,738.4900537041037
2025-09-22 03:00:00,15038.86,31.23,47.0,0.0,4.28,5.33,326.07,99.69,0,3,0,9,2025,265,0,0,0,15714.08,16419.1,15920.68,16656.19875,17589.519880952383,774.2756902357161
2025-09-22 04:00:00,14987.74,33.29,36.95,0.0,6.28,8.04,556.68,99.93,0,4,0,9,2025,265,0,0,0,15705.55,16304.08,15781.17,16628.064583333333,17584.270952380954,820.8628960456687
2025-09-22 05:00:00,14977.1,34.99,30.96,0.0,11.48,14.9,756.71,101.31,0,5,0,9,2025,265,0,0,0,16057.0,16611.87,15832.29,16598.155833333334,17579.548154761906,867.6787711246916
2025-09-22 06:00:00,15079.34,36.74,28.11,0.0,11.23,13.96,887.93,47.12,0,6,0,9,2025,265,0,0,0,16680.03,17218.92,15882.34,16553.16,17574.457738095236,923.1870535696236
2025-09-22 07:00:00,15363.69,38.21,23.78,0.0,8.68,11.22,978.64,81.63,0,7,0,9,2025,265,0,0,0,17479.84,18247.71,15725.79,16486.46458333333,17569.677976190476,970.24426404996
2025-09-22 08:00:00,15436.11,39.63,20.19,0.0,2.67,3.78,863.82,65.63,0,8,0,9,2025,265,0,0,0,17130.52,18304.16,16090.02,16398.291666666668,17567.52261904762,972.1970046182411
2025-09-22 09:00:00,15926.01,40.14,19.08,0.0,4.5,5.55,692.8,99.13,0,9,0,9,2025,265,0,0,0,16612.93,18647.08,16339.23,16327.691250000002,17563.63029761905,978.2160012796257
2025-09-22 10:00:00,15920.68,38.99,20.93,0.0,10.43,13.66,450.1,95.91,0,10,0,9,2025,265,0,0,0,16921.78,19150.83,16320.06,16299.069583333336,17561.170654761903,979.5557206225806
2025-09-22 11:00:00,15830.16,36.09,31.5,0.0,12.27,15.2,353.53,85.28,0,11,0,9,2025,265,0,0,0,16364.79,18828.13,16684.29,16257.357083333334,17558.793392857144,973.1800953910252
2025-09-22 12:00:00,16029.31,34.53,34.53,0.0,16.68,22.63,195.51,97.78,0,12,0,9,2025,265,0,0,0,15659.76,18442.6,16683.22,16235.080833333333,17553.709285714285,976.7264407278587
2025-09-22 13:00:00,15736.44,33.07,43.4,0.0,19.66,27.54,14.99,98.94,0,13,0,9,2025,265,0,0,0,15682.12,17795.08,16389.28,16250.47875,17549.816964285714,970.1530962748408
2025-09-22 14:00:00,15873.82,32.0,45.58,0.0,15.53,22.88,0.0,100.76,0,14,0,9,2025,265,0,0,0,16379.7,18700.34,15990.97,16252.742083333333,17545.931011904762,968.8319484195015
2025-09-22 15:00:00,16110.26,31.14,49.77,0.0,13.03,22.81,0.0,100.92,0,15,0,9,2025,265,0,0,0,17104.96,19913.37,16842.97,16231.66375,17545.23369047619,971.4492410774317
2025-09-22 16:00:00,16098.54,31.71,47.37,0.0,12.0,19.34,0.0,98.68,0,16,0,9,2025,265,0,0,0,17559.72,19086.93,16873.86,16190.217916666668,17540.872321428575,953.626483337053
2025-09-22 17:00:00,15922.81,31.19,46.92,0.0,5.86,12.4,0.0,100.86,0,17,0,9,2025,265,0,0,0,17798.28,18802.58,16512.82,16129.335416666667,17536.257321428573,907.9405361777976
2025-09-22 18:00:00,15722.6,29.52,51.63,0.0,5.24,10.79,0.0,99.82,0,18,0,9,2025,265,0,0,0,17835.56,18999.6,16577.79,16051.190833333334,17532.745357142856,835.9037624081986
2025-09-22 19:00:00,15330.68,28.78,58.92,0.0,7.02,13.24,0.0,99.17,0,19,0,9,2025,265,0,0,0,17475.58,18673.71,16139.01,15963.150833333335,17527.65494047619,746.26259845422
2025-09-22 20:00:00,15244.41,27.98,63.55,0.0,7.42,13.16,0.0,97.69,0,20,0,9,2025,265,0,0,0,17108.16,18282.86,16135.81,15873.78,17522.843452380952,683.0165439782586
2025-09-22 21:00:00,15767.32,27.34,66.89,0.0,6.74,12.35,0.0,93.83,0,21,0,9,2025,265,0,0,0,17323.29,18635.37,16573.53,15796.123749999999,17517.5375,641.2436138021275
2025-09-22 22:00:00,15790.76,27.63,68.34,0.0,5.91,11.8,0.0,89.54,0,22,0,9,2025,265,0,0,0,17260.45,18695.01,16909.0,15731.291666666666,17512.738630952383,552.6679829516652
2025-09-22 23:00:00,15424.39,27.05,68.15,0.0,4.66,9.79,0.0,93.28,0,23,0,9,2025,265,0,0,0,16799.31,17878.16,16375.44,15670.054583333333,17506.08244047619,447.2318448935807
2025-09-23 00:00:00,14792.85,26.83,68.9,0.0,5.43,10.56,0.0,97.37,0,0,1,9,2025,266,0,0,0,16149.66,17148.63,16080.44,15612.76625,17500.421428571426,379.1719724074668
2025-09-23 01:00:00,14411.58,26.46,70.78,0.0,6.61,10.07,5.84,94.9,0,1,1,9,2025,266,0,0,0,15675.73,16477.68,15635.26,15556.2325,17492.75720238095,396.3992304676393
2025-09-23 02:00:00,14082.5,29.18,63.25,0.0,6.58,8.63,139.18,100.55,0,2,1,9,2025,266,0,0,0,15269.97,15825.9,15312.57,15503.559583333334,17485.473392857144,458.8931519900976
2025-09-23 03:00:00,13995.16,30.91,52.04,0.0,4.89,6.05,333.65,99.54,0,3,1,9,2025,266,0,0,0,15038.86,15714.08,14934.5,15454.081666666667,17478.151547619047,541.716273320094
2025-09-23 04:00:00,13903.58,33.52,44.44,0.0,6.17,7.92,565.0,87.74,0,4,1,9,2025,266,0,0,0,14987.74,15705.55,15079.34,15410.594166666668,17472.560238095237,613.6191805567962
2025-09-23 05:00:00,14517.02,35.8,37.38,0.0,9.81,12.26,781.3,94.64,0,5,1,9,2025,266,0,0,0,14977.1,16057.0,15457.41,15365.420833333335,17465.561666666665,682.1789387334776
2025-09-23 06:00:00,15399.9,37.6,33.75,0.0,9.39,12.01,780.99,102.23,0,6,1,9,2025,266,0,0,0,15079.34,16680.03,16234.86,15346.250833333334,17459.964107142856,699.8023812099973
2025-09-23 07:00:00,16813.16,37.11,32.26,0.1,7.64,10.01,683.65,34.94,0,7,1,9,2025,266,0,0,0,15363.69,17479.84,17109.22,15359.6075,17454.994107142855,697.5420448681061
2025-09-23 08:00:00,16246.58,37.34,30.47,0.0,5.63,7.13,813.28,44.96,0,8,1,9,2025,266,0,0,0,15436.11,17130.52,17346.72,15420.002083333335,17453.231845238097,758.0366764959044
2025-09-23 09:00:00,17362.7,39.27,29.27,0.0,6.38,7.73,703.31,99.71,0,9,1,9,2025,266,0,0,0,15926.01,16612.93,17975.07,15453.771666666666,17446.683392857143,776.6106186818305
2025-09-23 10:00:00,17899.45,32.68,53.56,0.91,15.36,20.78,385.56,95.78,0,10,1,9,2025,266,0,0,0,15920.68,16921.78,18585.31,15513.633749999999,17443.038333333334,864.9415235817227
2025-09-23 11:00:00,17945.25,34.42,43.96,0.0,7.07,8.47,248.48,83.09,0,11,1,9,2025,266,0,0,0,15830.16,16364.79,18599.16,15596.082499999999,17438.955833333333,990.6110042062288
2025-09-23 12:00:00,17671.54,32.87,47.16,0.0,8.65,10.96,140.58,98.1,0,12,1,9,2025,266,0,0,0,16029.31,15659.76,18647.08,15684.21125,17435.063511904762,1100.3463713020737
2025-09-23 13:00:00,17528.84,34.13,37.83,0.0,8.28,15.02,17.26,100.63,0,13,1,9,2025,266,0,0,0,15736.44,15682.12,18291.38,15752.637499999999,17429.256726190477,1171.5010794415693
2025-09-23 14:00:00,18155.06,32.76,44.88,0.0,15.17,23.73,0.0,101.62,0,14,1,9,2025,266,0,0,0,15873.82,16379.7,18561.88,15827.320833333333,17424.717797619047,1226.2759189369492
2025-09-23 15:00:00,18294.57,30.9,49.75,0.0,14.56,22.45,0.0,99.87,0,15,1,9,2025,266,0,0,0,16110.26,17104.96,19305.25,15922.3725,17422.29625,1315.2232785622077
2025-09-23 16:00:00,18511.83,30.75,53.03,0.0,12.88,19.92,0.0,99.91,0,16,1,9,2025,266,0,0,0,16098.54,17559.72,19535.29,16013.385416666666,17416.28029761905,1401.534890120865
2025-09-23 17:00:00,18292.44,30.15,55.24,0.0,10.96,17.64,0.0,98.14,0,17,1,9,2025,266,0,0,0,15922.81,17798.28,18914.4,16113.939166666669,17410.188273809523,1491.5881495732385
2025-09-23 18:00:00,18202.98,29.81,58.49,0.0,9.47,15.77,0.0,97.73,0,18,1,9,2025,266,0,0,0,15722.6,17835.56,18853.7,16212.673750000002,17406.48613095238,1555.4473825121247
2025-09-23 19:00:00,18392.55,29.8,60.83,0.0,8.64,14.13,0.0,86.39,0,19,1,9,2025,266,0,0,0,15330.68,17475.58,18390.42,16316.022916666667,17402.612797619047,1603.1406995251484
2025-09-23 20:00:00,17866.44,28.61,61.8,0.0,6.59,12.48,0.0,19.7,0,20,1,9,2025,266,0,0,0,15244.41,17108.16,17931.4,16443.600833333334,17402.62547619048,1642.662465336575
2025-09-23 21:00:00,18017.67,27.96,64.69,0.0,6.94,13.29,0.0,50.62,0,21,1,9,2025,266,0,0,0,15767.32,17323.29,18356.34,16552.852083333335,17402.23880952381,1646.6272777223267
2025-09-23 22:00:00,17980.4,27.79,66.03,0.0,5.73,12.11,0.0,92.7,0,22,1,9,2025,266,0,0,0,15790.76,17260.45,18509.7,16646.616666666665,17400.222916666666,1663.931956109572
2025-09-23 23:00:00,17248.74,27.01,66.81,0.0,4.77,10.87,0.0,72.56,0,23,1,9,2025,266,0,0,0,15424.39,16799.31,18079.44,16737.851666666666,17397.07232142857,1674.957693118413
2025-09-24 00:00:00,16249.77,26.91,66.62,0.0,3.38,9.22,0.0,65.83,0,0,2,9,2025,267,0,0,0,14792.85,16149.66,17555.46,16813.86625,17392.12767857143,1654.023597830852
2025-09-24 01:00:00,15753.48,27.49,67.34,0.0,6.69,12.72,6.15,98.42,0,1,2,9,2025,267,0,0,0,14411.58,15675.73,16983.56,16874.57125,17384.355714285717,1602.5593524662288
2025-09-24 02:00:00,15513.86,29.35,58.17,0.0,5.38,7.53,139.0,100.87,0,2,2,9,2025,267,0,0,0,14082.5,15269.97,16557.56,16930.48375,17377.03380952381,1534.8701928908563
2025-09-24 03:00:00,15332.8,31.55,48.02,0.0,5.4,6.72,331.17,99.11,0,3,2,9,2025,267,0,0,0,13995.16,15038.86,16211.43,16990.12375,17370.82130952381,1444.5467892548736
2025-09-24 04:00:00,15364.76,33.32,41.38,0.0,5.95,7.22,554.2,100.58,0,4,2,9,2025,267,0,0,0,13903.58,14987.74,16282.78,17045.85875,17365.59136904762,1346.441616117012
2025-09-24 05:00:00,15757.74,35.9,35.76,0.0,5.2,6.55,776.55,99.91,0,5,2,9,2025,267,0,0,0,14517.02,14977.1,16491.52,17106.74125,17360.126964285715,1225.809981768425
2025-09-24 06:00:00,16653.4,37.4,31.82,0.0,7.44,9.81,861.23,99.96,0,6,2,9,2025,267,0,0,0,15399.9,15079.34,16519.22,17158.437916666666,17355.75922619048,1134.6142745023806
2025-09-24 07:00:00,17672.61,38.8,30.0,0.0,12.55,15.9,963.83,99.47,0,7,2,9,2025,267,0,0,0,16813.16,15363.69,17288.14,17210.667083333334,17356.557916666665,1077.561218402264
2025-09-24 08:00:00,17313.7,39.17,28.81,0.0,15.69,20.18,909.34,98.58,0,8,2,9,2025,267,0,0,0,16246.58,15436.11,17425.53,17246.477499999997,17358.84642857143,1078.0574365730292
2025-09-24 09:00:00,17106.03,38.86,31.16,0.0,14.38,18.88,770.36,80.28,0,9,2,9,2025,267,0,0,0,17362.7,15926.01,18986.82,17290.940833333334,17358.180773809523,1056.82165790912
2025-09-24 10:00:00,17877.09,39.32,29.79,0.0,14.09,17.33,586.69,100.44,0,10,2,9,2025,267,0,0,0,17899.45,15920.68,19255.2,17280.24625,17346.985595238097,1057.362470077892
2025-09-24 11:00:00,17468.13,37.57,32.07,0.0,14.9,19.84,369.49,95.74,0,11,2,9,2025,267,0,0,0,17945.25,15830.16,19271.18,17279.314583333333,17338.782559523806,1056.8028566060325
2025-09-24 12:00:00,17560.78,33.58,48.95,1.0,17.48,24.83,134.83,74.69,0,12,2,9,2025,267,0,0,0,17671.54,16029.31,19212.6,17259.434583333332,17328.050119047617,1048.183491333736
2025-09-24 13:00:00,17108.16,34.1,39.08,0.0,17.3,26.2,25.27,81.89,0,13,2,9,2025,267,0,0,0,17528.84,15736.44,18844.11,17254.819583333334,17318.21785714286,1046.532692376724
2025-09-24 14:00:00,17384.0,31.57,46.78,0.0,20.77,30.91,0.0,41.03,0,14,2,9,2025,267,0,0,0,18155.06,15873.82,19201.95,17237.29125,17307.88482142857,1045.265798904589
2025-09-24 15:00:00,17799.34,30.35,51.82,0.0,17.17,26.73,0.0,87.94,0,15,2,9,2025,267,0,0,0,18294.57,16110.26,20017.74,17205.16375,17297.063690476192,1027.5298647298857
2025-09-24 16:00:00,18171.03,29.86,55.05,0.0,14.77,22.3,0.0,94.65,0,16,2,9,2025,267,0,0,0,18511.83,16098.54,20106.13,17184.529166666667,17283.858928571426,1009.5161540321434
2025-09-24 17:00:00,17785.5,29.46,58.12,0.0,12.87,21.15,0.0,94.37,0,17,2,9,2025,267,0,0,0,18292.44,15922.81,19175.32,17170.329166666666,17272.34047619048,992.2842100928916
2025-09-24 18:00:00,18239.19,28.68,60.0,0.0,10.27,17.81,0.0,99.46,0,18,2,9,2025,267,0,0,0,18202.98,15722.6,19040.07,17149.206666666665,17264.06773809524,972.559096774708
2025-09-24 19:00:00,17878.16,27.95,63.06,0.0,10.07,17.54,0.0,93.31,0,19,2,9,2025,267,0,0,0,18392.55,15330.68,18655.6,17150.715416666666,17259.300595238095,974.2914554022217
2025-09-24 20:00:00,17461.74,27.33,64.36,0.0,10.2,18.41,0.0,96.43,0,20,2,9,2025,267,0,0,0,17866.44,15244.41,18356.34,17129.2825,17254.672976190475,951.1687532133939
2025-09-24 21:00:00,17555.46,26.66,66.96,0.0,9.66,18.17,0.0,98.31,0,21,2,9,2025,267,0,0,0,18017.67,15767.32,18623.66,17112.420000000002,17249.347976190475,941.0657346353319
2025-09-24 22:00:00,17398.9,26.5,65.95,0.0,9.27,17.44,0.0,100.92,0,22,2,9,2025,267,0,0,0,17980.4,15790.76,18720.57,17093.16125,17242.989642857145,926.3489290259103
2025-09-24 23:00:00,16977.16,26.17,67.25,0.0,8.11,15.34,0.0,101.57,0,23,2,9,2025,267,0,0,0,17248.74,15424.39,18224.28,17068.932083333333,17235.12255952381,909.5868174354631
2025-09-25 00:00:00,16240.18,26.07,67.24,0.0,5.86,13.09,0.0,100.91,0,0,3,9,2025,268,0,0,0,16249.77,14792.85,17679.0,17057.61625,17227.699226190478,908.9417204919814
2025-09-25 01:00:00,15842.94,26.84,61.83,0.0,5.62,12.75,6.01,101.5,0,1,3,9,2025,268,0,0,0,15753.48,14411.58,17159.28,17057.216666666664,17219.134821428575,909.3143333193917
2025-09-25 02:00:00,15530.89,28.39,54.8,0.0,5.49,7.84,125.24,99.24,0,2,3,9,2025,268,0,0,0,15513.86,14082.5,16760.97,17060.944166666664,17211.299464285716,903.9049072482579
2025-09-25 03:00:00,15207.13,31.06,50.14,0.0,5.0,6.59,331.0,98.78,0,3,3,9,2025,268,0,0,0,15332.8,13995.16,16500.04,17061.65375,17203.97755952381,902.6434155824782
2025-09-25 04:00:00,15375.4,33.77,42.76,0.0,6.61,8.42,581.86,85.11,0,4,3,9,2025,268,0,0,0,15364.76,13903.58,16406.32,17056.4175,17196.28166666667,913.4088834370314
2025-09-25 05:00:00,15677.86,35.73,36.78,0.0,8.79,11.32,799.52,100.13,0,5,3,9,2025,268,0,0,0,15757.74,14517.02,16817.42,17056.860833333336,17190.145238095236,912.554302203009
2025-09-25 06:00:00,16554.36,37.56,33.47,0.0,8.07,10.24,896.08,95.58,0,6,3,9,2025,268,0,0,0,16653.4,15399.9,17137.98,17053.5325,17183.362142857142,917.6301150306962
2025-09-25 07:00:00,17371.22,39.48,29.08,0.0,9.2,11.54,958.16,96.11,0,7,3,9,2025,268,0,0,0,17672.61,16813.16,18307.35,17049.405833333334,17179.88821428571,919.7280814219906
2025-09-25 08:00:00,17101.77,39.64,26.85,0.0,9.09,11.13,904.38,89.52,0,8,3,9,2025,268,0,0,0,17313.7,16246.58,17967.61,17036.84791666667,17174.31601190476,912.8810151622574
2025-09-25 09:00:00,17670.48,39.58,26.93,0.0,6.95,8.5,811.59,35.7,0,9,3,9,2025,268,0,0,0,17106.03,17362.7,18348.88,17028.017499999998,17169.162202380954,911.1098480772879
2025-09-25 10:00:00,18410.66,36.77,35.58,0.4,14.17,17.59,534.91,67.09,0,10,3,9,2025,268,0,0,0,17877.09,17899.45,18899.49,17051.53625,17165.12410714286,920.4484617357955
2025-09-25 11:00:00,16532.0,35.59,37.91,0.1,16.7,22.06,281.35,90.45,0,11,3,9,2025,268,0,0,0,17468.13,17945.25,18718.44,17073.768333333333,17162.214404761904,947.3073861199881
2025-09-25 12:00:00,18289.24,35.52,38.73,0.0,15.25,20.55,158.38,70.14,0,12,3,9,2025,268,0,0,0,17560.78,17671.54,18480.94,17034.762916666667,17149.199880952383,949.633274514648
2025-09-25 13:00:00,17663.02,34.81,39.73,0.1,14.94,22.36,21.08,100.54,0,13,3,9,2025,268,0,0,0,17108.16,17528.84,17854.72,17065.115416666664,17148.05880952381,978.383435726785
2025-09-25 14:00:00,18283.92,32.45,48.73,0.0,15.72,23.39,0.0,9.14,0,14,3,9,2025,268,0,0,0,17384.0,18155.06,18406.4,17088.234583333335,17146.91773809524,985.971040711614
2025-09-25 15:00:00,18347.82,31.26,52.68,0.0,11.41,17.07,0.0,17.53,0,15,3,9,2025,268,0,0,0,17799.34,18294.57,18759.97,17125.73125,17146.18869047619,1014.4100229126866
2025-09-25 16:00:00,18428.76,30.6,54.3,0.0,12.02,18.48,0.0,6.02,0,16,3,9,2025,268,0,0,0,18171.03,18511.83,18759.97,17148.584583333333,17143.73541666667,1036.1898127274817
2025-09-25 17:00:00,18243.45,30.28,55.37,0.0,12.21,20.38,0.0,23.03,0,17,3,9,2025,268,0,0,0,17785.5,18292.44,19215.79,17159.323333333334,17141.76392857143,1048.509113670297
2025-09-25 18:00:00,18839.85,29.17,57.52,0.0,10.39,17.35,0.0,100.19,0,18,3,9,2025,268,0,0,0,18239.19,18202.98,19062.43,17178.404583333333,17135.97619047619,1064.4458951758609
2025-09-25 19:00:00,18360.6,28.53,59.35,0.0,8.3,14.87,0.0,100.94,0,19,3,9,2025,268,0,0,0,17878.16,18392.55,19036.88,17203.432083333333,17134.651309523808,1097.034314801682
2025-09-25 20:00:00,17910.1,28.74,60.77,0.0,6.25,11.35,0.0,98.4,0,20,3,9,2025,268,0,0,0,17461.74,17866.44,18754.65,17223.53375,17130.62583333333,1114.2207376023496
2025-09-25 21:00:00,17816.38,27.95,62.87,0.0,4.97,9.01,0.0,98.85,0,21,3,9,2025,268,0,0,0,17555.46,18017.67,19164.68,17242.215416666666,17125.598749999997,1122.119025780073
2025-09-25 22:00:00,17200.81,27.76,66.84,0.0,5.06,8.53,0.0,98.62,0,22,3,9,2025,268,0,0,0,17398.9,17980.4,19237.09,17253.087083333336,17117.573154761903,1126.5411019133878
2025-09-25 23:00:00,16803.57,27.46,68.88,0.0,4.92,8.62,0.0,99.09,0,23,3,9,2025,268,0,0,0,16977.16,17248.74,18728.02,17244.833333333332,17105.45244047619,1126.1519348869783
2025-09-26 00:00:00,16170.96,26.98,68.81,0.0,4.26,7.46,0.0,100.69,0,0,4,9,2025,269,0,0,0,16240.18,16249.77,18065.59,17237.600416666668,17093.99738095238,1128.5008698404545
2025-09-26 01:00:00,15893.0,28.41,62.6,0.0,6.18,10.6,5.93,100.5,0,1,4,9,2025,269,0,0,0,15842.94,15753.48,17414.88,17234.716249999998,17082.71982142857,1131.2459762728708
